Date,Open,High,Low,Close,Adj Close,Volume
2008-12-31,41.970001220703125,43.4900016784668,41.20000076293945,42.2599983215332,26.048484802246094,1127500
2009-01-02,42.119998931884766,47.5,42.08000183105469,47.41999816894531,29.229034423828125,1361400
2009-01-05,46.029998779296875,52.779998779296875,46.029998779296875,52.29999923706055,32.236995697021484,3101200
2009-01-06,52.2400016784668,55.40999984741211,50.689998626708984,55.279998779296875,34.07383728027344,3161300
2009-01-07,53.04999923706055,53.25,46.7400016784668,47.22999954223633,29.111928939819336,3278200
2009-01-08,47.31999969482422,47.4900016784668,45.060001373291016,46.45000076293945,28.631147384643555,1616800
2009-01-09,46.13999938964844,47.08000183105469,43.810001373291016,44.040000915527344,27.14565658569336,1227700
2009-01-12,43.689998626708984,43.779998779296875,40.369998931884766,41.0,25.271839141845703,1825300
2009-01-13,40.81999969482422,41.709999084472656,38.34000015258789,39.22999954223633,24.18083381652832,2338000
2009-01-14,38.79999923706055,38.79999923706055,35.88999938964844,36.279998779296875,22.362499237060547,2548100
2009-01-15,36.2599983215332,38.400001525878906,33.52000045776367,36.130001068115234,22.270038604736328,3868800
2009-01-16,37.0099983215332,37.959999084472656,34.90999984741211,36.939998626708984,22.76931381225586,2621600
2009-01-20,36.83000183105469,36.97999954223633,32.959999084472656,32.970001220703125,20.3222599029541,2508700
2009-01-21,33.709999084472656,35.18000030517578,33.029998779296875,35.0,21.573522567749023,1860800
2009-01-22,34.0,35.95000076293945,32.54999923706055,34.36000061035156,21.179035186767578,2023000
2009-01-23,33.31999969482422,36.02000045776367,32.56999969482422,34.2599983215332,21.117393493652344,2011100
2009-01-26,34.400001525878906,37.099998474121094,33.970001220703125,35.31999969482422,21.770767211914062,2314500
2009-01-27,35.7599983215332,36.849998474121094,33.619998931884766,33.849998474121094,20.864673614501953,1856300
2009-01-28,35.09000015258789,37.0,34.939998626708984,35.7400016784668,22.029647827148438,2434500
2009-01-29,35.279998779296875,35.619998931884766,32.61000061035156,32.81999969482422,20.229799270629883,2007800
2009-01-30,32.599998474121094,32.70000076293945,29.549999237060547,30.079999923706055,18.54090118408203,3805500
2009-02-02,29.549999237060547,30.399999618530273,28.600000381469727,29.729999542236328,18.325164794921875,2794700
2009-02-03,29.8799991607666,30.510000228881836,26.799999237060547,28.81999969482422,17.764251708984375,3798400
2009-02-04,27.65999984741211,27.850000381469727,25.139999389648438,26.229999542236328,16.167808532714844,7374300
2009-02-05,26.0,29.200000762939453,25.5,28.200000762939453,17.382095336914062,4538000
2009-02-06,28.309999465942383,30.5,28.010000228881836,29.760000228881836,18.34365463256836,2586400
2009-02-09,30.0,31.5,29.200000762939453,30.850000381469727,19.015520095825195,1754200
2009-02-10,30.020000457763672,30.850000381469727,27.3799991607666,27.579999923706055,16.99993324279785,2020800
2009-02-11,28.489999771118164,28.530000686645508,25.25,26.40999984741211,16.27876091003418,2255500
2009-02-12,26.149999618530273,26.8799991607666,25.43000030517578,26.709999084472656,16.46367645263672,2883900
2009-02-13,27.09000015258789,27.09000015258789,25.6299991607666,26.040000915527344,16.050703048706055,1190800
2009-02-17,25.600000381469727,25.600000381469727,23.6299991607666,24.100000381469727,14.854910850524902,2237300
2009-02-18,24.299999237060547,24.440000534057617,22.549999237060547,23.260000228881836,14.337143898010254,2579600
2009-02-19,23.5,24.649999618530273,22.549999237060547,23.0,14.176880836486816,1845500
2009-02-20,23.799999237060547,25.25,23.280000686645508,24.950000762939453,15.378838539123535,3511400
2009-02-23,25.049999237060547,25.6200008392334,23.020000457763672,23.280000686645508,14.349467277526855,2232400
2009-02-24,23.469999313354492,26.0,22.56999969482422,25.799999237060547,15.902766227722168,3550500
2009-02-25,21.959999084472656,23.43000030517578,21.059999465942383,21.75,13.40639877319336,7736200
2009-02-26,22.559999465942383,23.68000030517578,21.649999618530273,22.280000686645508,13.733083724975586,3452300
2009-02-27,21.59000015258789,21.93000030517578,20.719999313354492,20.950000762939453,12.913290023803711,3616200
2009-03-02,20.5,20.5,17.649999618530273,17.649999618530273,10.879220008850098,4915400
2009-03-03,17.950000762939453,18.290000915527344,16.93000030517578,17.280000686645508,10.651153564453125,3758000
2009-03-04,17.6299991607666,17.670000076293945,15.609999656677246,17.200000762939453,10.601841926574707,4331900
2009-03-05,16.75,17.34000015258789,16.100000381469727,16.290000915527344,10.040934562683105,2857900
2009-03-06,16.3799991607666,16.75,14.5,15.399999618530273,9.49234676361084,2766300
2009-03-09,15.09000015258789,16.850000381469727,14.800000190734863,15.550000190734863,9.584805488586426,2471700
2009-03-10,16.510000228881836,20.1299991607666,16.459999084472656,19.5,12.019530296325684,5350500
2009-03-11,19.989999771118164,20.950000762939453,18.209999084472656,19.020000457763672,11.723668098449707,3576700
2009-03-12,19.469999313354492,20.600000381469727,18.40999984741211,20.520000457763672,12.648246765136719,2573200
2009-03-13,21.15999984741211,22.5,20.010000228881836,20.799999237060547,12.820834159851074,2579600
2009-03-16,21.540000915527344,21.850000381469727,19.549999237060547,19.649999618530273,12.111989974975586,1507400
2009-03-17,18.950000762939453,20.950000762939453,18.709999084472656,20.719999313354492,12.771524429321289,6386900
2009-03-18,20.600000381469727,21.40999984741211,19.350000381469727,21.170000076293945,13.048900604248047,3566500
2009-03-19,21.299999237060547,21.950000762939453,19.950000762939453,20.780000686645508,12.80850601196289,2872800
2009-03-20,21.350000381469727,21.399999618530273,19.959999084472656,20.530000686645508,12.654412269592285,2731800
2009-03-23,21.459999084472656,23.600000381469727,20.639999389648438,23.43000030517578,14.441933631896973,4108000
2009-03-24,22.860000610351562,23.8700008392334,22.209999084472656,22.600000381469727,13.93033504486084,2185200
2009-03-25,22.59000015258789,23.75,20.0,22.360000610351562,13.782397270202637,3155600
2009-03-26,22.719999313354492,23.09000015258789,21.399999618530273,22.700000762939453,13.991972923278809,2390900
2009-03-27,21.979999542236328,22.780000686645508,21.31999969482422,21.3700008392334,13.172173500061035,2107600
2009-03-30,20.3700008392334,20.780000686645508,19.0,19.190000534057617,11.828450202941895,2177600
2009-03-31,19.68000030517578,20.200000762939453,19.0,19.969999313354492,12.309233665466309,2588100
2009-04-01,20.0,21.639999389648438,19.520000457763672,21.549999237060547,13.283122062683105,2913500
2009-04-02,23.239999771118164,26.8700008392334,23.239999771118164,26.850000381469727,16.54997444152832,6971800
2009-04-03,26.510000228881836,29.940000534057617,26.239999771118164,29.649999618530273,18.275856018066406,5659900
2009-04-06,30.950000762939453,33.0,30.709999084472656,31.200000762939453,19.231252670288086,8179300
2009-04-07,30.309999465942383,30.510000228881836,26.579999923706055,26.709999084472656,16.46367645263672,5167400
2009-04-08,27.5,27.68000030517578,25.829999923706055,27.68000030517578,17.061573028564453,4355800
2009-04-09,29.110000610351562,32.0,28.90999984741211,30.270000457763672,18.658010482788086,4922300
2009-04-13,29.450000762939453,31.489999771118164,28.5,31.440000534057617,19.379188537597656,3093000
2009-04-14,30.549999237060547,35.599998474121094,30.510000228881836,32.38999938964844,19.964752197265625,5307600
2009-04-15,31.549999237060547,33.130001068115234,31.540000915527344,32.939998626708984,20.303762435913086,2891100
2009-04-16,33.029998779296875,34.25,32.5,33.470001220703125,20.630451202392578,3119500
2009-04-17,33.33000183105469,33.439998626708984,32.15999984741211,32.7599983215332,20.192813873291016,3744700
2009-04-20,31.780000686645508,32.75,29.829999923706055,30.440000534057617,18.76279640197754,2341900
2009-04-21,29.90999984741211,31.850000381469727,29.0,31.59000015258789,19.471643447875977,3284000
2009-04-22,31.219999313354492,35.65999984741211,31.1200008392334,34.560001373291016,21.30230712890625,5278200
2009-04-23,34.5,38.0,34.11000061035156,36.43000030517578,22.4549560546875,5213700
2009-04-24,37.459999084472656,40.15999984741211,36.939998626708984,39.529998779296875,24.36575698852539,5004500
2009-04-27,37.4900016784668,40.0,36.7599983215332,37.47999954223633,23.102163314819336,4320800
2009-04-28,36.25,37.84000015258789,35.77000045776367,36.22999954223633,22.33167839050293,3457600
2009-04-29,37.93000030517578,39.5,36.54999923706055,38.15999984741211,23.521303176879883,3388500
2009-04-30,40.7400016784668,44.18000030517578,38.93000030517578,39.22999954223633,24.18083381652832,6188600
2009-05-01,39.029998779296875,41.02000045776367,38.220001220703125,39.15999984741211,24.137685775756836,2668500
2009-05-04,40.5,43.83000183105469,40.029998779296875,42.810001373291016,26.387495040893555,3576600
2009-05-05,46.380001068115234,50.77000045776367,44.849998474121094,49.97999954223633,30.806995391845703,9437000
2009-05-06,49.209999084472656,49.47999954223633,44.54999923706055,47.119998931884766,29.044118881225586,7667500
2009-05-07,48.0,48.349998474121094,43.29999923706055,44.209999084472656,27.25043487548828,3863700
2009-05-08,45.060001373291016,48.20000076293945,44.63999938964844,47.459999084472656,29.253692626953125,2804500
2009-05-11,46.02000045776367,49.75,45.27000045776367,48.959999084472656,30.178272247314453,3112000
2009-05-12,49.45000076293945,49.709999084472656,44.099998474121094,45.18000030517578,27.84833526611328,4481500
2009-05-13,44.0,44.63999938964844,39.36000061035156,39.779998779296875,24.519840240478516,5256400
2009-05-14,39.83000183105469,41.060001373291016,37.04999923706055,39.439998626708984,24.31027603149414,6139900
2009-05-15,40.0,41.869998931884766,37.59000015258789,37.900001525878906,23.36104965209961,3811200
2009-05-18,38.88999938964844,41.689998626708984,38.779998779296875,41.400001525878906,25.518394470214844,3593000
2009-05-19,41.83000183105469,42.36000061035156,39.68000030517578,40.04999923706055,24.686283111572266,3264800
2009-05-20,40.43000030517578,41.869998931884766,38.93000030517578,39.18000030517578,24.150014877319336,2846300
2009-05-21,38.5,39.189998626708984,36.66999816894531,37.11000061035156,22.87409210205078,3183700
